00001 ,0.15384616,0.47058824,0.23188406
00002 ,0.0,0.0,NaN
00003 ,0.06465517,0.3488372,0.109090894
00004 ,0.055555556,0.22222222,0.08888888
00005 ,0.11940298,0.18320611,0.14457831
00006 ,0.07874016,0.41666666,0.13245033
00007 ,0.040816326,0.2857143,0.07142857
00008 ,0.01858736,0.22727273,0.034364257
00009 ,0.10958904,0.8,0.19277109
00010 ,0.3529412,0.48,0.40677965
00011 ,0.2857143,0.6363636,0.39436623
00012 ,0.03883495,0.5714286,0.07272728
00013 ,0.0091743115,0.083333336,0.016528925
00014 ,0.06626506,0.2,0.09954751
00015 ,0.06451613,0.13461539,0.08722741
00016 ,0.2,0.11666667,0.14736842
00017 ,0.15189873,0.21818182,0.17910449
00018 ,0.41666666,0.71428573,0.5263158
00019 ,0.021097047,0.22727273,0.038610037
00020 ,0.12096774,0.65217394,0.20408162
00021 ,0.3478261,0.32,0.33333334
00022 ,0.17283951,0.2,0.18543048
00023 ,0.018237082,0.17142858,0.03296703
00024 ,0.034749035,0.29032257,0.062068965
00025 ,0.1,0.13725491,0.11570248
00026 ,0.041474655,0.27272728,0.072
00027 ,0.013937282,0.36363637,0.026845638
00028 ,0.115555555,0.50980395,0.1884058
00029 ,0.094339624,0.22727273,0.13333334
00030 ,0.011428571,0.11764706,0.020833334
00031 ,0.19354838,0.31034482,0.23841059
00032 ,0.027522936,0.2,0.048387095
00033 ,0.42696628,0.6666667,0.5205479
00034 ,0.17829457,0.5897436,0.27380952
00035 ,0.023696683,0.71428573,0.045871563
00036 ,0.041666668,0.7777778,0.07909605
00037 ,0.43037975,0.3469388,0.3841808
00038 ,0.054545455,0.056603774,0.055555556
00039 ,0.31578946,0.037037037,0.06629834
00040 ,0.14583333,0.14383562,0.14482759
00041 ,0.12698413,0.53333336,0.20512822
00042 ,0.90909094,0.21276596,0.3448276
00043 ,0.4387755,0.4387755,0.4387755
00044 ,0.26168224,0.4,0.3163842
00045 ,0.12,0.45,0.18947367
00046 ,0.023255814,0.33333334,0.043478258
00047 ,0.072,0.3,0.11612903
00048 ,0.08627451,0.73333335,0.15438597
00049 ,0.225,0.25,0.2368421
00050 ,0.14666666,0.44,0.22
00051 ,0.2793651,0.36514524,0.31654677
00052 ,0.014084507,0.5,0.02739726
00053 ,0.32352942,0.47826087,0.38596493
00054 ,0.14473684,0.3548387,0.20560747
00055 ,0.04225352,0.25,0.072289154
00056 ,0.04464286,0.15625,0.06944445
00057 ,0.31914893,0.5882353,0.41379312
00058 ,0.09633028,0.22105263,0.13418531
00059 ,0.1337386,0.3034483,0.18565401
00060 ,0.00921659,0.05882353,0.015936255
00061 ,0.17272727,0.27142859,0.2111111
00062 ,0.35344827,0.2847222,0.31538463
00063 ,0.041284405,0.23076923,0.070038915
00064 ,0.12568305,0.46,0.19742489
00065 ,0.29464287,0.35106382,0.32038838
00066 ,0.13793103,0.25396827,0.17877094
00067 ,0.0,0.0,NaN
00068 ,0.041284405,0.2,0.06844107
00069 ,0.14634146,0.4,0.2142857
00070 ,0.04,0.1764706,0.06521739
00071 ,0.025641026,0.16666667,0.044444446
00072 ,0.0945946,0.53846157,0.16091955
00073 ,0.05882353,0.22222222,0.093023255
00074 ,0.0,0.0,NaN
00075 ,0.1369863,0.47619048,0.21276595
00076 ,0.015384615,0.11764706,0.027210884
00077 ,0.03875969,0.12195122,0.05882353
00078 ,0.14457831,0.15584415,0.15
00079 ,0.08219178,0.13953489,0.10344828
00080 ,0.024390243,0.029411765,0.026666667
00081 ,0.0877193,0.17857143,0.11764706
00082 ,0.125,0.27419356,0.17171717
00083 ,0.11702128,0.34375,0.17460318
00084 ,0.037383176,0.25,0.06504065
00085 ,0.025641026,0.19354838,0.04528302
00086 ,0.17460318,0.4680851,0.25433528
00087 ,0.07865169,0.18421052,0.11023623
00088 ,0.05376344,0.35714287,0.093457945
00089 ,0.12727273,0.8235294,0.22047243
00090 ,0.35714287,0.71428573,0.47619048
00091 ,0.17964073,0.098684214,0.12738854
00092 ,0.09633028,0.19444445,0.12883435
00093 ,0.015503876,0.22222222,0.02898551
00094 ,0.0390625,0.11627907,0.058479536
00095 ,0.0030674846,0.11111111,0.005970149
00096 ,0.3,0.25,0.27272728
00097 ,0.10294118,0.6363636,0.1772152
00098 ,0.25,0.2,0.22222224
00099 ,0.0,0.0,NaN
00100 ,0.0,0.0,NaN
