00001 ,0.17857143,0.44117647,0.2542373
00002 ,0.0,0.0,NaN
00003 ,0.072072074,0.18604651,0.10389611
00004 ,0.060606062,0.22222222,0.095238104
00005 ,0.115384616,0.022900764,0.03821656
00006 ,0.08035714,0.375,0.13235295
00007 ,0.048780486,0.14285715,0.07272727
00008 ,0.02255639,0.13636364,0.038709678
00009 ,0.11940298,0.8,0.20779221
00010 ,0.48,0.48,0.48
00011 ,0.27450982,0.6363636,0.38356164
00012 ,0.032967035,0.42857143,0.061224494
00013 ,0.021276595,0.041666668,0.028169012
00014 ,0.055045873,0.10909091,0.07317074
00015 ,0.08695652,0.03846154,0.053333335
00016 ,0.23232323,0.12777779,0.16487455
00017 ,0.13461539,0.12727273,0.13084112
00018 ,0.41666666,0.71428573,0.5263158
00019 ,0.02247191,0.18181819,0.040000003
00020 ,0.16292135,0.6304348,0.25892857
00021 ,0.53846157,0.28,0.36842105
00022 ,0.16666667,0.17142858,0.1690141
00023 ,0.015151516,0.114285715,0.026755853
00024 ,0.051948052,0.12903225,0.074074075
00025 ,0.14,0.13725491,0.13861386
00026 ,0.04347826,0.060606062,0.05063291
00027 ,0.007751938,0.09090909,0.014285714
00028 ,0.12631579,0.47058824,0.19917013
00029 ,0.10344828,0.20454545,0.13740458
00030 ,0.014492754,0.11764706,0.025806451
00031 ,0.24657534,0.31034482,0.27480915
00032 ,0.04255319,0.06666667,0.051948052
00033 ,0.45238096,0.6666667,0.5390071
00034 ,0.19266056,0.53846157,0.2837838
00035 ,0.033834588,0.64285713,0.06428572
00036 ,0.047945205,0.7777778,0.09032258
00037 ,0.42857143,0.39795917,0.41269845
00038 ,0.06779661,0.0754717,0.07142857
00039 ,0.35714287,0.030864198,0.05681818
00040 ,0.13461539,0.09589041,0.11200001
00041 ,0.2580645,0.53333336,0.3478261
00042 ,0.9,0.19148937,0.3157895
00043 ,0.4375,0.42857143,0.4329897
00044 ,0.22839506,0.2642857,0.24503312
00045 ,0.25,0.45,0.32142857
00046 ,0.027522936,0.33333334,0.050847456
00047 ,0.067961164,0.23333333,0.10526316
00048 ,0.09615385,0.6666667,0.16806723
00049 ,0.3,0.25,0.27272728
00050 ,0.3448276,0.4,0.37037036
00051 ,0.26568267,0.2987552,0.28125
00052 ,0.016666668,0.5,0.032258067
00053 ,0.39285713,0.47826087,0.43137252
00054 ,0.13571429,0.30645162,0.18811882
00055 ,0.022988506,0.083333336,0.036036037
00056 ,0.05102041,0.15625,0.07692307
00057 ,0.3372093,0.5686275,0.4233577
00058 ,0.06382979,0.031578947,0.04225352
00059 ,0.14015152,0.2551724,0.18092908
00060 ,0.02173913,0.029411765,0.025
00061 ,0.14685315,0.3,0.1971831
00062 ,0.3653846,0.2638889,0.30645162
00063 ,0.083333336,0.102564104,0.09195402
00064 ,0.13725491,0.42,0.20689656
00065 ,0.35,0.3723404,0.36082476
00066 ,0.14423077,0.23809524,0.17964073
00067 ,0.0,0.0,NaN
00068 ,0.0,0.0,NaN
00069 ,0.23076923,0.4,0.29268292
00070 ,0.048387095,0.1764706,0.07594936
00071 ,0.023255814,0.16666667,0.040816326
00072 ,0.14285715,0.53846157,0.22580647
00073 ,0.06349207,0.22222222,0.09876543
00074 ,0.0,0.0,NaN
00075 ,0.14285715,0.33333334,0.2
00076 ,0.028301887,0.1764706,0.04878049
00077 ,0.027522936,0.07317073,0.04
00078 ,0.1875,0.15584415,0.17021276
00079 ,0.07017544,0.093023255,0.08
00080 ,0.055555556,0.029411765,0.038461536
00081 ,0.083333336,0.10714286,0.09375
00082 ,0.13861386,0.22580644,0.17177916
00083 ,0.12162162,0.28125,0.16981132
00084 ,0.043956045,0.25,0.07476636
00085 ,0.028735632,0.16129032,0.04878049
00086 ,0.1754386,0.42553192,0.24844721
00087 ,0.08571429,0.15789473,0.11111111
00088 ,0.05479452,0.2857143,0.09195402
00089 ,0.17283951,0.8235294,0.2857143
00090 ,0.32786885,0.71428573,0.4494382
00091 ,0.16,0.039473683,0.06332453
00092 ,0.14893617,0.06481481,0.09032258
00093 ,0.008474576,0.055555556,0.0147058815
00094 ,0.028169014,0.046511628,0.03508772
00095 ,0.0,0.0,NaN
00096 ,0.42857143,0.25,0.31578946
00097 ,0.078947365,0.54545456,0.13793102
00098 ,0.33333334,0.2,0.25
00099 ,0.0,0.0,NaN
00100 ,0.0,0.0,NaN
